"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"4444","centrosome (GO:0005813)","3/461",0.44923782217375,0.591401689950253,0,0,1.22407205240175,0.979505958035213,"CCDC88B;NEDD1;HOOK2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4445","Golgi subcompartment (GO:0098791)","3/479",0.474248863942343,0.614079916886159,0,0,1.17669279250162,0.877839964393319,"SLC35A1;RAB34;CHPT1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4446","ficolin-1-rich granule lumen (GO:1904813)","1/123",0.48409953436304,0.614079916886159,0,0,1.52884317970925,1.10912182582806,"OSTF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4447","chromosome, telomeric region (GO:0000781)","1/124",0.486876675015525,0.614079916886159,0,0,1.51633686148182,1.09137499795951,"ORC5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4448","microtubule organizing center part (GO:0044450)","1/126",0.492386602467408,0.614079916886159,0,0,1.49192452830189,1.05701524074232,"NEDD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4449","cytoplasmic vesicle lumen (GO:0060205)","1/129",0.500541776772366,0.614079916886159,0,0,1.45673643867925,1.00815515790893,"OSTF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4450","fibrillar center (GO:0001650)","1/131",0.505906313627887,0.614079916886159,0,0,1.43417997097242,0.97725565022304,"CHCHD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4451","secretory granule lumen (GO:0034774)","2/317",0.50779685434817,0.614079916886159,0,0,1.18385487528345,0.802267437187983,"OSTF1;PRDX6","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4452","nucleolar part (GO:0044452)","1/153",0.561277857062317,0.670952840626218,0,0,1.2252358490566,0.707621740889033,"CHCHD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4453","specific granule (GO:0042581)","1/160",0.577571646145604,0.677577360869172,0,0,1.17087931648273,0.642722331428773,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4454","vacuolar lumen (GO:0005775)","1/161",0.579849856897657,0.677577360869172,0,0,1.16350235849057,0.634092585202712,"PRDX6","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4455","cullin-RING ubiquitin ligase complex (GO:0031461)","1/181",0.622941544525554,0.718875398524588,0,0,1.03317610062893,0.489004928082355,"KLHL5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4456","ficolin-1-rich granule (GO:0101002)","1/184",0.629015973709014,0.718875398524588,0,0,1.01608413238478,0.471055208893609,"OSTF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4457","microtubule (GO:0005874)","1/210",0.677759414760978,0.761174936309954,0,0,0.888507718696398,0.345596538491909,"ENKD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4458","dendrite (GO:0030425)","1/215",0.686377951956126,0.761174936309954,0,0,0.867527772879563,0.326473996311134,"RPL28","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4459","Golgi membrane (GO:0000139)","2/442",0.687985038587843,0.761174936309954,0,0,0.842121212121212,0.314943385796597,"SLC35A1;CHPT1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4460","lytic vacuole membrane (GO:0098852)","1/233",0.715556022880361,0.783345540837448,0,0,0.799487638256344,0.267584822190593,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4461","nuclear chromatin (GO:0000790)","1/253",0.744830192454026,0.806899375158528,0,0,0.735287511230907,0.216614977413938,"KMT5C","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4462","endoplasmic reticulum lumen (GO:0005788)","1/270",0.767352011681497,0.822727930050265,0,0,0.688223328891071,0.182248169739405,"FBN1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4463","lysosomal membrane (GO:0005765)","1/291",0.792470845174681,0.83569335830713,0,0,0.637703318152245,0.148329512698937,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4464","nuclear speck (GO:0016607)","1/296",0.79804389696104,0.83569335830713,0,0,0.626734889670611,0.141386173116898,"SARNP","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4465","integral component of plasma membrane (GO:0005887)","6/1463",0.803551306064548,0.83569335830713,0,0,0.751686973776307,0.164404647157004,"SLC35A1;JAG1;FLT3;NPR2;SLC4A2;FGFR1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4466","nuclear body (GO:0016604)","2/618",0.847259385567059,0.872425505930437,0,0,0.596072974644403,0.0987981363902946,"SARNP;NELFE","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4467","nuclear chromosome part (GO:0044454)","1/392",0.880412012427475,0.897674993063308,0,0,0.470539979732664,0.0599304586879936,"ORC5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4468","nucleoplasm part (GO:0044451)","1/407",0.889838683087658,0.898477893603072,0,0,0.452806952318989,0.0528494031249557,"NELFE","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4469","lysosome (GO:0005764)","1/422",0.898528669266278,0.898528669266278,0,0,0.436337561063057,0.0466866639995623,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4470","RNA binding (GO:0003723)","19/1387",0.000129954346988523,0.0202728781302096,0,0,2.92376893939394,26.1628415543406,"RPL31;KRR1;NOL7;MRPL14;KRCC1;RPS26;SEPSECS;RPS27;RPS18;SARNP;RPS3;RPL35;RPS20;RPL22L1;CHCHD1;RPL28;RPS21;NELFE;RPL19","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4471","protein homodimerization activity (GO:0042803)","9/664",0.00928341272692309,0.262925724668052,0,0,2.6973360336501,12.6222542324846,"GSTZ1;NADK2;GSTM1;FLT3;BAX;SNF8;PRDX6;FGFR1;MAD2L1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4472","glutathione transferase activity (GO:0004364)","2/30",0.0111874132699016,0.262925724668052,0,0,13.5136054421769,60.716169084006,"GSTZ1;GSTM1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4473","phospholipase A2 activity (GO:0004623)","2/30",0.0111874132699016,0.262925724668052,0,0,13.5136054421769,60.716169084006,"PLA2G6;PRDX6","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4474","transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)","3/97",0.0152624454470181,0.262925724668052,0,0,6.07579787234043,25.4111740736127,"HES5;TBX3;TBX2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4475","transferase activity, transferring pentosyl groups (GO:0016763)","2/42",0.0212432299314209,0.262925724668052,0,0,9.45380952380952,36.413399101861,"MTAP;UPP1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4476","primary amine oxidase activity (GO:0008131)","1/6",0.0316774286006728,0.262925724668052,0,0,37.5245283018868,129.540333520458,"MAOB","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4477","phosphorylase activity (GO:0004645)","1/6",0.0316774286006728,0.262925724668052,0,0,37.5245283018868,129.540333520458,"MTAP","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4478","nerve growth factor binding (GO:0048406)","1/6",0.0316774286006728,0.262925724668052,0,0,37.5245283018868,129.540333520458,"PCSK6","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4479","protein binding involved in cell-matrix adhesion (GO:0098634)","1/7",0.0368594932260918,0.262925724668052,0,0,31.2688679245283,103.207341123352,"EMILIN1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4480","small ribosomal subunit rRNA binding (GO:0070181)","1/7",0.0368594932260918,0.262925724668052,0,0,31.2688679245283,103.207341123352,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4481","vascular endothelial growth factor-activated receptor activity (GO:0005021)","1/7",0.0368594932260918,0.262925724668052,0,0,31.2688679245283,103.207341123352,"FLT3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4482","CDP-alcohol phosphatidyltransferase activity (GO:0017169)","1/7",0.0368594932260918,0.262925724668052,0,0,31.2688679245283,103.207341123352,"CHPT1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4483","fatty-acyl-CoA synthase activity (GO:0004321)","1/7",0.0368594932260918,0.262925724668052,0,0,31.2688679245283,103.207341123352,"ACSM5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4484","oxidized DNA binding (GO:0032356)","1/8",0.0420140846464807,0.262925724668052,0,0,26.800539083558,84.9510186277944,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4485","pyrimidine nucleotide-sugar transmembrane transporter activity (GO:0015165)","1/8",0.0420140846464807,0.262925724668052,0,0,26.800539083558,84.9510186277944,"SLC35A1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4486","enoyl-CoA hydratase activity (GO:0004300)","1/8",0.0420140846464807,0.262925724668052,0,0,26.800539083558,84.9510186277944,"ECHDC1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4487","acyl-CoA ligase activity (GO:0003996)","1/8",0.0420140846464807,0.262925724668052,0,0,26.800539083558,84.9510186277944,"ACSM5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4488","sodium:bicarbonate symporter activity (GO:0008510)","1/8",0.0420140846464807,0.262925724668052,0,0,26.800539083558,84.9510186277944,"SLC4A2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4489","transmembrane receptor protein tyrosine kinase activity (GO:0004714)","2/61",0.042297892289521,0.262925724668052,0,0,6.40322841000807,20.2535268588278,"FLT3;FGFR1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4490","transmembrane receptor protein kinase activity (GO:0019199)","2/62",0.0435585568952135,0.262925724668052,0,0,6.29619047619048,19.7300516858415,"FLT3;FGFR1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4491","neurotrophin binding (GO:0043121)","1/9",0.0471413468904987,0.262925724668052,0,0,23.4492924528302,71.6283215115595,"PCSK6","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4492","chloride channel inhibitor activity (GO:0019869)","1/9",0.0471413468904987,0.262925724668052,0,0,23.4492924528302,71.6283215115595,"VAMP8","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4493","mitogen-activated protein kinase kinase binding (GO:0031434)","2/65",0.0474233373750708,0.262925724668052,0,0,5.99546485260771,18.2780188950896,"FLT3;FGFR1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4494","death domain binding (GO:0070513)","1/10",0.0522414233078483,0.262925724668052,0,0,20.8427672955975,61.5253385208774,"BAX","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4495","oxidized purine DNA binding (GO:0032357)","1/10",0.0522414233078483,0.262925724668052,0,0,20.8427672955975,61.5253385208774,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4496","growth factor activity (GO:0008083)","2/69",0.0527628540806225,0.262925724668052,0,0,5.6363894811656,16.5819639556561,"JAG1;MDK","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4497","phospholipase activity (GO:0004620)","2/69",0.0527628540806225,0.262925724668052,0,0,5.6363894811656,16.5819639556561,"PLA2G6;PLD2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4498","transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)","3/159",0.0537913948226714,0.262925724668052,0,0,3.64959319526627,10.6664535238081,"HES5;TBX3;TBX2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4499","NADH dehydrogenase activity (GO:0003954)","1/11",0.0573144565428047,0.262925724668052,0,0,18.7575471698113,53.631623724661,"NDUFS7","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4500","intramolecular oxidoreductase activity, transposing C=C bonds (GO:0016863)","1/11",0.0573144565428047,0.262925724668052,0,0,18.7575471698113,53.631623724661,"ECI2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4501","CoA-ligase activity (GO:0016405)","1/11",0.0573144565428047,0.262925724668052,0,0,18.7575471698113,53.631623724661,"ACSM5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4502","endonuclease activity (GO:0004519)","2/73",0.0583052301429714,0.262925724668052,0,0,5.3177733065057,15.1134493029166,"RPS3;EXOG","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4503","C-acyltransferase activity (GO:0016408)","1/12",0.0623605885430635,0.262925724668052,0,0,17.0514579759863,47.3147572625214,"ACSM5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4504","Ral GTPase binding (GO:0017160)","1/12",0.0623605885430635,0.262925724668052,0,0,17.0514579759863,47.3147572625214,"RAB34","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4505","DNA-(apurinic or apyrimidinic site) lyase activity (GO:0003906)","1/12",0.0623605885430635,0.262925724668052,0,0,17.0514579759863,47.3147572625214,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4506","DNA replication origin binding (GO:0003688)","1/12",0.0623605885430635,0.262925724668052,0,0,17.0514579759863,47.3147572625214,"ORC5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4507","MAP kinase kinase kinase activity (GO:0004709)","2/78",0.0655019908973352,0.268902909999586,0,0,4.96666666666667,13.5375178824044,"FLT3;FGFR1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4508","mRNA binding (GO:0003729)","3/179",0.071356469285002,0.273095982916774,0,0,3.23158872377622,8.53161161794209,"RPS26;RPS3;RPL35","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4509","tropomyosin binding (GO:0005523)","1/14",0.0723727130213814,0.273095982916774,0,0,14.4267053701016,37.8834598976249,"LMOD1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4510","CARD domain binding (GO:0050700)","1/14",0.0723727130213814,0.273095982916774,0,0,14.4267053701016,37.8834598976249,"CARD19","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4511","5'-3' exonuclease activity (GO:0008409)","1/15",0.0773389858025288,0.273095982916774,0,0,13.3955525606469,34.2866817505035,"EXOG","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4512","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)","1/15",0.0773389858025288,0.273095982916774,0,0,13.3955525606469,34.2866817505035,"NDUFS7","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4513","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)","1/15",0.0773389858025288,0.273095982916774,0,0,13.3955525606469,34.2866817505035,"MAOB","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4514","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)","2/88",0.0807150035443069,0.273095982916774,0,0,4.38693244739756,11.0411667163139,"ZADH2;PHGDH","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4515","peptidase activator activity (GO:0016504)","1/16",0.0822789179300537,0.273095982916774,0,0,12.5018867924528,31.2252170959003,"PSME1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4516","acid-thiol ligase activity (GO:0016878)","1/16",0.0822789179300537,0.273095982916774,0,0,12.5018867924528,31.2252170959003,"ACSM5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4517","microtubule binding (GO:0008017)","3/195",0.0870272544539105,0.277592919433944,0,0,2.95988581730769,7.22666168089249,"CCDC88B;HOOK2;RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4518","Notch binding (GO:0005112)","1/17",0.0871926477709184,0.277592919433944,0,0,11.719929245283,28.5923527038748,"JAG1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4519","integrin binding (GO:0005178)","2/94",0.0903159982033329,0.281657427960985,0,0,4.09958592132505,9.85721110707074,"EMILIN1;FBN1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4520","fatty acid ligase activity (GO:0015645)","1/18",0.092080312987245,0.281657427960985,0,0,11.0299667036626,26.3075086790085,"ACSM5","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4521","scavenger receptor activity (GO:0005044)","1/21",0.106588286537049,0.315894484443062,0,0,9.37405660377358,20.9864659638302,"SCARF2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4522","fibroblast growth factor binding (GO:0017134)","1/22",0.111373055412618,0.315894484443062,0,0,8.92722371967655,19.5940942147593,"FGFR1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4523","bicarbonate transmembrane transporter activity (GO:0015106)","1/22",0.111373055412618,0.315894484443062,0,0,8.92722371967655,19.5940942147593,"SLC4A2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4524","N-acetyltransferase activity (GO:0008080)","1/22",0.111373055412618,0.315894484443062,0,0,8.92722371967655,19.5940942147593,"SAT1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4525","acetyltransferase activity (GO:0016407)","1/24",0.120866565522042,0.336699718239975,0,0,8.15012305168171,17.2217650817714,"SAT1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4526","actin monomer binding (GO:0003785)","1/25",0.125575572877545,0.337754989118913,0,0,7.81014150943396,16.2048527988796,"TWF1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4527","N-acyltransferase activity (GO:0016410)","1/25",0.125575572877545,0.337754989118913,0,0,7.81014150943396,16.2048527988796,"SAT1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4528","thyroid hormone receptor binding (GO:0046966)","1/26",0.130259591374532,0.338674937573784,0,0,7.49735849056604,15.2813107283978,"GAS2L1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4529","carboxy-lyase activity (GO:0016831)","1/26",0.130259591374532,0.338674937573784,0,0,7.49735849056604,15.2813107283978,"ECHDC1","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4530","Hsp70 protein binding (GO:0030544)","1/27",0.134918752379403,0.340160892217941,0,0,7.20863570391872,14.4394921423384,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4531","inorganic anion exchanger activity (GO:0005452)","1/28",0.13955318655095,0.340160892217941,0,0,6.9412997903564,13.6695675138903,"SLC4A2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4532","metallocarboxypeptidase activity (GO:0004181)","1/28",0.13955318655095,0.340160892217941,0,0,6.9412997903564,13.6695675138903,"ACE2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4533","channel activity (GO:0015267)","1/28",0.13955318655095,0.340160892217941,0,0,6.9412997903564,13.6695675138903,"BAX","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4534","Hsp90 protein binding (GO:0051879)","1/30",0.148748393676355,0.351587112325931,0,0,6.4619388418998,12.3132182173182,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4535","deoxyribonuclease activity (GO:0004536)","1/30",0.148748393676355,0.351587112325931,0,0,6.4619388418998,12.3132182173182,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4536","tubulin binding (GO:0015631)","3/255",0.156536721256852,0.364473559941327,0,0,2.24828296703297,4.16936129884007,"CCDC88B;HOOK2;RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4537","phosphoric diester hydrolase activity (GO:0008081)","1/33",0.16235898095452,0.367072478679784,0,0,5.85524764150943,10.6445208874789,"PLD2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4538","ion channel inhibitor activity (GO:0008200)","1/33",0.16235898095452,0.367072478679784,0,0,5.85524764150943,10.6445208874789,"VAMP8","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4539","ion transmembrane transporter activity (GO:0015075)","1/35",0.171312708803347,0.370508330346237,0,0,5.51026637069922,9.7215683686918,"SLC4A2","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4540","endodeoxyribonuclease activity (GO:0004520)","1/35",0.171312708803347,0.370508330346237,0,0,5.51026637069922,9.7215683686918,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4541","ubiquitin-like protein conjugating enzyme binding (GO:0044390)","1/35",0.171312708803347,0.370508330346237,0,0,5.51026637069922,9.7215683686918,"RPS3","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
"4542","exonuclease activity (GO:0004527)","1/36",0.175753951574497,0.370508330346237,0,0,5.35256064690027,9.30633803558442,"EXOG","Upreg","GO_Molecular_Function_2018","HDAC5c_HDAC5s"
