"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"2425","extracellular matrix organization (GO:0030198)","1/229",0.59810139945601,0.620182189484082,0,0,1.1073436797121,0.569169087078768,"LCP1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2426","regulation of signal transduction (GO:0009966)","1/233",0.604487010549089,0.624797774103539,0,0,1.08803050397878,0.547687460570203,"FLT3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2427","activation of protein kinase activity (GO:0032147)","1/233",0.604487010549089,0.624797774103539,0,0,1.08803050397878,0.547687460570203,"NGF","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2428","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","1/236",0.609210380707341,0.628673971145275,0,0,1.07397708674304,0.532254042335022,"SNRPA","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2429","proteasomal protein catabolic process (GO:0010498)","1/237",0.610772426789246,0.629083468266595,0,0,1.06937201216862,0.527233391524528,"PSME1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2430","positive regulation of cellular process (GO:0048522)","2/519",0.611554826735947,0.629083468266595,0,0,0.974854932301741,0.479385564604151,"FLT3;CDC25B","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2431","anterograde trans-synaptic signaling (GO:0098916)","1/240",0.615421670848348,0.632054688979384,0,0,1.0557880055788,0.512529756020582,"GABRG3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2432","regulation of ERK1 and ERK2 cascade (GO:0070372)","1/247",0.626057743645338,0.641957622849029,0,0,1.02538044611215,0.480198654372955,"FLT3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2433","regulation of immune response (GO:0050776)","1/251",0.632004547340326,0.647028427229557,0,0,1.00876923076923,0.462882527442888,"CD34","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2434","protein deubiquitination (GO:0016579)","1/257",0.640750092302878,0.654943923461486,0,0,0.984825721153846,0.438361458875536,"PSME1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2435","mRNA splicing, via spliceosome (GO:0000398)","1/261",0.646466119152095,0.658702070934154,0,0,0.969477317554241,0.422919441943206,"SNRPA","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2436","protein modification by small protein removal (GO:0070646)","1/261",0.646466119152095,0.658702070934154,0,0,0.969477317554241,0.422919441943206,"PSME1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2437","regulation of programmed cell death (GO:0043067)","1/268",0.656253887606065,0.667622065186642,0,0,0.943724190915202,0.397503745953405,"FLT3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2438","chemical synaptic transmission (GO:0007268)","1/289",0.684040041898718,0.69370465787531,0,0,0.87397613960114,0.331882669957705,"GABRG3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2439","positive regulation of MAPK cascade (GO:0043410)","1/289",0.684040041898718,0.69370465787531,0,0,0.87397613960114,0.331882669957705,"FLT3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2440","protein transport (GO:0015031)","1/326",0.727704120219245,0.736828936773718,0,0,0.77301775147929,0.24571199580934,"UNC93B1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2441","ubiquitin-dependent protein catabolic process (GO:0006511)","1/341",0.74365734626538,0.751803827366878,0,0,0.738348416289593,0.218680273035318,"PSME1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2442","intracellular protein transport (GO:0006886)","1/347",0.74977702209117,0.756806181673274,0,0,0.725322365495776,0.208877914515665,"UNC93B1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2443","negative regulation of cell proliferation (GO:0008285)","1/363",0.765399826231794,0.771370183690701,0,0,0.692697265901686,0.185197416522699,"NGF","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2444","phosphorylation (GO:0016310)","1/386",0.786184136446335,0.791082479975596,0,0,0.650549450549451,0.156498936562161,"CDC25B","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2445","positive regulation of protein phosphorylation (GO:0001934)","1/412",0.807496110414364,0.811263588378972,0,0,0.608584440701229,0.13012572413973,"FLT3","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2446","positive regulation of gene expression (GO:0010628)","2/771",0.813899500474603,0.816427138674835,0,0,0.646884974583284,0.133205508853839,"NGF;CD34","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2447","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","1/512",0.871623120105296,0.872974473779878,0,0,0.486978774650008,0.0669099828300741,"ENPP1","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2448","negative regulation of gene expression (GO:0010629)","1/618",0.916634215942533,0.916634215942533,0,0,0.401113743091053,0.0349156591105351,"CD34","Upreg","GO_Biological_Process_2018","eGFPc_eGFPs"
"2449","holo TFIIH complex (GO:0005675)","2/12",0.000990989792794458,0.08225215280194,0,0,51.7168831168831,357.715664179326,"GTF2H2C;GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2450","early phagosome (GO:0032009)","1/7",0.0273283691119178,0.405452585879468,0,0,42.5534188034188,153.185071685023,"UNC93B1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2451","nuclear speck (GO:0016607)","4/296",0.0297368451184773,0.405452585879468,0,0,3.58520547945205,12.6033181420149,"GTF2H2C;PLAG1;NFKBIZ;GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2452","tertiary granule membrane (GO:0070821)","2/73",0.033795317979728,0.405452585879468,0,0,7.26175233217487,24.5986995415582,"GAA;ANO6","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2453","lytic vacuole (GO:0000323)","3/183",0.0359160568852855,0.405452585879468,0,0,4.32916666666667,14.4012794930216,"UNC93B1;GAA;CD34","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2454","invadopodium (GO:0071437)","1/12",0.0463959280371104,0.405452585879468,0,0,23.2051282051282,71.2523574663256,"FAP","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2455","DNA-directed RNA polymerase II, holoenzyme (GO:0016591)","2/90",0.0493511814517428,0.405452585879468,0,0,5.8538961038961,17.6131649751792,"GTF2H2C;GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2456","focal adhesion (GO:0005925)","4/356",0.0524418618469429,0.405452585879468,0,0,2.965,8.74096859509408,"AKAP12;GJA1;FAP;LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2457","chromosome (GO:0005694)","2/97",0.056377238952342,0.405452585879468,0,0,5.42064251537936,15.5880862099115,"CCDC137;UVSSA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2458","intrinsic component of the cytoplasmic side of the plasma membrane (GO:0031235)","1/15",0.0576588245288116,0.405452585879468,0,0,18.2298534798535,52.013636218945,"RASA2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2459","nuclear replisome (GO:0043601)","1/16",0.061383857764298,0.405452585879468,0,0,17.0136752136752,47.4785046472436,"POLE3","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2460","GABA-A receptor complex (GO:1902711)","1/19",0.0724719475151733,0.405452585879468,0,0,14.1759259259259,37.2055075152145,"GABRG3","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2461","dendrite membrane (GO:0032590)","1/20",0.0761391600452789,0.405452585879468,0,0,13.4291497975709,34.5826466431825,"GABRG3","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2462","U1 snRNP (GO:0005685)","1/21",0.0797920563372017,0.405452585879468,0,0,12.7570512820513,32.2540523599158,"SNRPA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2463","membrane raft (GO:0045121)","2/119",0.0804821626499707,0.405452585879468,0,0,4.3964923964924,11.0779285071715,"RFTN2;GJA1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2464","lysosome (GO:0005764)","4/422",0.0858293712977694,0.405452585879468,0,0,2.48842105263158,6.11005414263345,"UNC93B1;GAA;ENPP1;CD34","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2465","preribosome, large subunit precursor (GO:0030687)","1/26",0.0978437173977228,0.405452585879468,0,0,10.2030769230769,23.7158666454977,"RRP15","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2466","brush border membrane (GO:0031526)","1/28",0.104966082695086,0.405452585879468,0,0,9.44634377967711,21.29317357591,"SLC26A4","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2467","sarcoplasmic reticulum (GO:0016529)","1/29",0.108506417322722,0.405452585879468,0,0,9.10851648351648,20.2295229031398,"ITPR2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2468","intrinsic component of mitochondrial inner membrane (GO:0031304)","1/29",0.108506417322722,0.405452585879468,0,0,9.10851648351648,20.2295229031398,"COQ2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2469","RNA polymerase II transcription factor complex (GO:0090575)","2/147",0.114790041094703,0.405452585879468,0,0,3.54249888042991,7.66827214602086,"GTF2H2C;GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2470","intercalated disc (GO:0014704)","1/31",0.115545658116978,0.405452585879468,0,0,8.50042735042735,18.3446831699547,"GJA1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2471","sarcoplasm (GO:0016528)","1/31",0.115545658116978,0.405452585879468,0,0,8.50042735042735,18.3446831699547,"ITPR2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2472","integral component of mitochondrial inner membrane (GO:0031305)","1/33",0.122530015339576,0.405452585879468,0,0,7.96834935897436,16.7287467144276,"COQ2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2473","site of double-strand break (GO:0035861)","1/34",0.126001744735462,0.405452585879468,0,0,7.72649572649573,16.0051231676735,"HUS1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2474","transcription factor TFIID complex (GO:0005669)","1/35",0.12945991141444,0.405452585879468,0,0,7.49886877828054,15.3305674244154,"GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2475","site of DNA damage (GO:0090734)","1/37",0.136335765560634,0.405452585879468,0,0,7.08155270655271,14.1109467427535,"HUS1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2476","tertiary granule (GO:0070820)","2/164",0.137139627349076,0.405452585879468,0,0,3.16802950136283,6.2941006519629,"GAA;ANO6","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2477","contractile actin filament bundle (GO:0097517)","1/40",0.146549127426314,0.405452585879468,0,0,6.53583168967784,12.5513756607899,"LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2478","stress fiber (GO:0001725)","1/40",0.146549127426314,0.405452585879468,0,0,6.53583168967784,12.5513756607899,"LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2479","actomyosin (GO:0042641)","1/48",0.173205398296176,0.445666575004858,0,0,5.42116748499727,9.50480888991295,"LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2480","ruffle membrane (GO:0032587)","1/53",0.189446358131585,0.445666575004858,0,0,4.89866863905325,8.14966697108557,"FAP","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2481","cytoplasmic vesicle membrane (GO:0030659)","1/54",0.192656547423026,0.445666575004858,0,0,4.80599903241413,7.91474135130763,"ITPR2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2482","actin filament (GO:0005884)","1/55",0.195854183091896,0.445666575004858,0,0,4.7167616334283,7.69013675747825,"LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2483","integral component of mitochondrial membrane (GO:0032592)","1/56",0.199039313607336,0.445666575004858,0,0,4.63076923076923,7.47523274313836,"COQ2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2484","azurophil granule membrane (GO:0035577)","1/58",0.20537225212614,0.445666575004858,0,0,4.46783625730994,7.0722768832241,"GAA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2485","spliceosomal snRNP complex (GO:0097525)","1/59",0.208520156136657,0.445666575004858,0,0,4.39058355437666,6.88320376322252,"SNRPA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2486","dendrite (GO:0030425)","2/215",0.208591142339434,0.445666575004858,0,0,2.40326809340894,3.76683242099798,"NGF;GABRG3","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2487","filopodium (GO:0030175)","1/60",0.211655747004084,0.445666575004858,0,0,4.31594958713603,6.70178130963921,"LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2488","ficolin-1-rich granule membrane (GO:0101003)","1/61",0.214779072291498,0.445666575004858,0,0,4.24380341880342,6.5275864945411,"GAA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2489","nuclear body (GO:0016604)","4/618",0.227773804474758,0.457150426847571,0,0,1.67704668838219,2.48102660743276,"GTF2H2C;PLAG1;NFKBIZ;GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2490","lytic vacuole membrane (GO:0098852)","2/233",0.234727783599016,0.457150426847571,0,0,2.21397649969079,3.20877991222181,"GAA;ENPP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2491","actin-based cell projection (GO:0098858)","1/70",0.242344804593893,0.457150426847571,0,0,3.68859160163508,5.22818669919151,"LCP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2492","Cul3-RING ubiquitin ligase complex (GO:0031463)","1/70",0.242344804593893,0.457150426847571,0,0,3.68859160163508,5.22818669919151,"KLHDC7A","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2493","preribosome (GO:0030684)","1/75",0.257243939077163,0.461306530863633,0,0,3.43849618849619,4.66855102885319,"RRP15","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2494","ribosome (GO:0005840)","1/76",0.260188864616209,0.461306530863633,0,0,3.39247863247863,4.56745515718796,"DNAJC21","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2495","ribonucleoprotein granule (GO:0035770)","1/80",0.271853721385729,0.461306530863633,0,0,3.22005842259007,4.19409758621636,"NFKBIZ","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2496","centrosome (GO:0005813)","3/461",0.274308580339585,0.461306530863633,0,0,1.67745920478051,2.16979616644046,"CEP250;CCDC28B;CDC25B","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2497","nucleolus (GO:0005730)","4/676",0.277906630903878,0.461306530863633,0,0,1.52769841269841,1.95617211141732,"RBM28;PARP2;CCDC137;MTUS1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2498","phagocytic vesicle (GO:0045335)","1/83",0.28048301443591,0.461306530863633,0,0,3.10178236397749,3.94311635853492,"UNC93B1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2499","endoplasmic reticulum lumen (GO:0005788)","2/270",0.288886497092149,0.461306530863633,0,0,1.90472959875945,2.36514352616305,"FOXRED2;NOTUM","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2500","lysosomal lumen (GO:0043202)","1/86",0.289011320541071,0.461306530863633,0,0,2.99185520361991,3.71375821106707,"GAA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2501","specific granule membrane (GO:0035579)","1/91",0.30300391187273,0.471821131463284,0,0,2.82492877492877,3.3729919722991,"ANO6","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2502","centriole (GO:0005814)","1/95",0.314001919471991,0.471821131463284,0,0,2.70417348608838,3.13239606973913,"CEP250","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2503","lysosomal membrane (GO:0005765)","2/291",0.319522171454517,0.471821131463284,0,0,1.76443625578574,2.01309581065522,"GAA;ENPP1","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2504","Golgi lumen (GO:0005796)","1/98",0.322137814055797,0.471821131463284,0,0,2.62014274385408,2.9680343741099,"NGF","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2505","microtubule organizing center (GO:0005815)","3/507",0.324021740884424,0.471821131463284,0,0,1.52075501253133,1.71380674654113,"CEP250;CCDC28B;CDC25B","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2506","spindle pole (GO:0000922)","1/107",0.34597818673502,0.495106715500114,0,0,2.39658925979681,2.54369083017039,"CDC25B","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2507","integral component of plasma membrane (GO:0005887)","7/1463",0.356676943389997,0.501765869514741,0,0,1.23297275641026,1.27110222604973,"GJA1;KCNH4;FLT3;ENPP1;SLC26A4;CD34;GABRG3","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2508","spliceosomal complex (GO:0005681)","1/114",0.363946630138266,0.503459505024602,0,0,2.2473337871568,2.27148822642522,"SNRPA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2509","microtubule organizing center part (GO:0044450)","1/126",0.393622550803177,0.535584782240389,0,0,2.03035897435897,1.89303122247441,"CEP250","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2510","fibrillar center (GO:0001650)","1/131",0.405580170745522,0.542954099546425,0,0,1.95177514792899,1.76135355602823,"CCDC137","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2511","axon (GO:0030424)","1/141",0.428801262690408,0.56492864767149,0,0,1.81144688644689,1.53386388944917,"NGF","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2512","perinuclear region of cytoplasm (GO:0048471)","2/378",0.441756770332739,0.566944698358731,0,0,1.35016579165515,1.10307983743679,"LCP1;CD34","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2513","microtubule cytoskeleton (GO:0015630)","2/388",0.455090684642041,0.566944698358731,0,0,1.314514501043,1.03486281025865,"MTUS1;CEP250","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2514","nucleolar part (GO:0044452)","1/153",0.455486750687471,0.566944698358731,0,0,1.66742577597841,1.31124470512892,"CCDC137","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2515","azurophil granule (GO:0042582)","1/154",0.457654154096807,0.566944698358731,0,0,1.65644377409083,1.29474519984977,"GAA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2516","specific granule (GO:0042581)","1/160",0.470480839299161,0.56847698776604,0,0,1.59345266892437,1.20146338393254,"ANO6","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2517","vacuolar lumen (GO:0005775)","1/161",0.472589303082612,0.56847698776604,0,0,1.58341346153846,1.18681359377745,"GAA","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2518","nucleoplasm part (GO:0044451)","2/407",0.479926280576219,0.569055446968945,0,0,1.25162738496072,0.918848161613632,"GTF2H2C;GTF2H2","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"2519","cytoplasmic ribonucleoprotein granule (GO:0036464)","1/170",0.491196274327368,0.574215362946078,0,0,1.49840691852526,1.06523469060444,"NFKBIZ","Upreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
